"","subject","item","value","measure","item_type","pict_order","adjective","adj_type","pict_position","noun"
"49","593ed931d7edb800015241ce","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"50","5b5ed754f5bc59000117f9d7","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"51","5a7f2c34ae9a0b0001a9b3bf","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"52","5b51fe1067feb90001167c32","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"53","55e5becac70c7a00102a5bf9","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"54","58f5dd2b40baf30001229be9","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"55","5b2b7cd9007d870001c84d28","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"56","5b130d21444cef0001cadec7","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"57","5a2158111a1ad3000138f7e1","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"58","556db04dfdf99b26054b1768","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"59","5b2b5f990c7ecc000132d2fb","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"60","5b589a3b3f7d1c0001208218","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"61","5b2285b50fbb830001080525","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"62","5b27efb30ec82d0001d23580","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"63","5b1c03794c72120001f201bb","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"64","59cd1375f7b7a00001197f96","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"65","5a05a800df3fa800015c34b6","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"66","5a93065fdbdb470001ee8e52","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"67","5b3a541e06f9f90001fb9c00","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"68","57e0f94c89fea700017297e7","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"69","5b2b889622e459000182afbb","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"70","5b29456ca7cee100011deeaf","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"71","5aeda3ba7ed546000157576c","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"72","5b291e8b8ccfef0001bdd651","b1__filler_1.schwarz..left.right...Q1.1.2...Q1.1.2",0,"rating","filler","leftno_rightyes","schwarz","color","02","comb"
"73","5b683037c125b0000166464f","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"74","5a79e91117ef350001702057","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"75","5b264e0c0ec82d0001d207eb","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"76","5b4979dfd4c93b00019bfd88","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"77","5b0a869f1e55760001b93fa3","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"78","5adee34309eae2000112f3ec","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"79","59e6ed442f63d30001c8fa22","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"80","5ad932ffdec767000128a6e0","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"81","59cd43bea5bbdd0001bf4552","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"82","5b61f39d3cedeb0001c17306","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"83","5a2e9feb4505510001b9e25b","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"84","5aeaced2f00c7f00018f7701","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"85","593ed931d7edb800015241ce","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"86","5b5ed754f5bc59000117f9d7","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"87","5a7f2c34ae9a0b0001a9b3bf","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"88","5b51fe1067feb90001167c32","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"89","55e5becac70c7a00102a5bf9","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"90","58f5dd2b40baf30001229be9","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"91","5b2b7cd9007d870001c84d28","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"92","5b130d21444cef0001cadec7","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"93","5a2158111a1ad3000138f7e1","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"94","556db04dfdf99b26054b1768","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"95","5b2b5f990c7ecc000132d2fb","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"96","5b589a3b3f7d1c0001208218","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"97","5b2285b50fbb830001080525","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"98","5b27efb30ec82d0001d23580","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"99","5b1c03794c72120001f201bb","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"100","59cd1375f7b7a00001197f96","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"101","5a05a800df3fa800015c34b6","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"102","5a93065fdbdb470001ee8e52","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"103","5b3a541e06f9f90001fb9c00","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"104","57e0f94c89fea700017297e7","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"105","5b2b889622e459000182afbb","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"106","5b29456ca7cee100011deeaf","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"107","5aeda3ba7ed546000157576c","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"108","5b291e8b8ccfef0001bdd651","b1__filler_1.schwarz..left.right...Q1.1.3...Q1.1.3",0,"rating","filler","leftno_rightyes","schwarz","color","03","comb"
"109","5b683037c125b0000166464f","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"110","5a79e91117ef350001702057","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"111","5b264e0c0ec82d0001d207eb","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"112","5b4979dfd4c93b00019bfd88","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"113","5b0a869f1e55760001b93fa3","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"114","5adee34309eae2000112f3ec","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"115","59e6ed442f63d30001c8fa22","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"116","5ad932ffdec767000128a6e0","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"117","59cd43bea5bbdd0001bf4552","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"118","5b61f39d3cedeb0001c17306","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"119","5a2e9feb4505510001b9e25b","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"120","5aeaced2f00c7f00018f7701","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"121","593ed931d7edb800015241ce","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"122","5b5ed754f5bc59000117f9d7","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"123","5a7f2c34ae9a0b0001a9b3bf","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"124","5b51fe1067feb90001167c32","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"125","55e5becac70c7a00102a5bf9","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"126","58f5dd2b40baf30001229be9","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"127","5b2b7cd9007d870001c84d28","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"128","5b130d21444cef0001cadec7","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"129","5a2158111a1ad3000138f7e1","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"130","556db04dfdf99b26054b1768","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"131","5b2b5f990c7ecc000132d2fb","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"132","5b589a3b3f7d1c0001208218","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"133","5b2285b50fbb830001080525","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"134","5b27efb30ec82d0001d23580","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"135","5b1c03794c72120001f201bb","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"136","59cd1375f7b7a00001197f96","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"137","5a05a800df3fa800015c34b6","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",1,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"138","5a93065fdbdb470001ee8e52","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"139","5b3a541e06f9f90001fb9c00","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"140","57e0f94c89fea700017297e7","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",NA,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"141","5b2b889622e459000182afbb","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"142","5b29456ca7cee100011deeaf","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"143","5aeda3ba7ed546000157576c","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",0,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"144","5b291e8b8ccfef0001bdd651","b1__filler_1.schwarz..left.right...Q1.1.4...Q1.1.4",NA,"rating","filler","leftno_rightyes","schwarz","color","04","comb"
"145","5b683037c125b0000166464f","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"146","5a79e91117ef350001702057","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"147","5b264e0c0ec82d0001d207eb","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"148","5b4979dfd4c93b00019bfd88","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"149","5b0a869f1e55760001b93fa3","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"150","5adee34309eae2000112f3ec","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"151","59e6ed442f63d30001c8fa22","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"152","5ad932ffdec767000128a6e0","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"153","59cd43bea5bbdd0001bf4552","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"154","5b61f39d3cedeb0001c17306","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"155","5a2e9feb4505510001b9e25b","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"156","5aeaced2f00c7f00018f7701","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"157","593ed931d7edb800015241ce","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"158","5b5ed754f5bc59000117f9d7","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"159","5a7f2c34ae9a0b0001a9b3bf","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"160","5b51fe1067feb90001167c32","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"161","55e5becac70c7a00102a5bf9","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"162","58f5dd2b40baf30001229be9","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"163","5b2b7cd9007d870001c84d28","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"164","5b130d21444cef0001cadec7","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"165","5a2158111a1ad3000138f7e1","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
"166","556db04dfdf99b26054b1768","b1__filler_1.schwarz..left.right...Q1.1.5...Q1.1.5",1,"rating","filler","leftno_rightyes","schwarz","color","05","comb"
